Name,State,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,F48,F49,F50,F51,F52,F53,F54,F55,F56,F57,F58,F59,F60,F61,F62,F63,F64,F65,F66,F67,F68,F69,F70,F71,F72,F73,F74,F75,F76,F77,F78,F79,F80,F81,F82,F83,F84,F85,F86,F87,F88,F89,F90,F91,F92,F93,F94,F95,F96,F97,F98,F99,F100
NCGC00015012-09,0,3858.557276,3123.640966,4752.514654,4674.034407,3879.176032,3697.122951,2925.861449,3151.778995,1857.861688,7245.293808,8783.115828,12522.59026,13893.74349,12572.96736,12129.05844,11206.50477,8350.194802,5664.176524,267.939753,269.340726,465.83726,628.532952,685.580142,540.159066,637.695682,596.396354,276.601502,51.50754029,62.24607356,90.802526,105.427404,98.63391957,91.95047245,94.52357097,72.44640029,46.98470778,5727.146428,5136.483013,9406.443369,12706.99409,15039.03987,10965.52268,14090.945,14325.7775,5650.546799,138.9844631,103.3816872,175.9660494,249.4351852,230.1286008,216.9074074,206.3734568,164.537037,102.872428,110.2444936,89.24688474,77.9100763,58.42543009,42.62830804,52.81604216,34.02164476,37.9732409,53.08176251,207.0083945,250.9461665,205.288365,173.6717936,138.1644765,173.2722634,130.308195,100.6047567,161.833615,7.655421514,7.695449314,7.636676393,7.8566619,7.533847714,7.716558086,7.41506607,7.185498241,7.902900057,1.471644008,1.778459245,1.488566,1.317842551,1.083889226,1.313578178,1.09911129,0.872848196,1.342420222,163.6327551,146.7566575,154.2039897,158.8374262,165.2641744,156.650324,163.8481977,172.5997289,161.4441943,3.97098466
NCGC00015014-05,0,4628.390797,5014.898559,6575.789341,6936.019683,6226.777014,5053.541063,5306.507966,4728.704749,3145.146692,8923.397106,11339.42585,16438.32248,18139.16996,15844.17967,12843.33274,11643.21041,11586.51728,10664.82261,330.031005,335.796572,607.618442,832.087336,832.6397,694.084506,540.943396,528.281094,510.983776,64.1285741,81.42962218,121.7134344,138.362494,119.8790041,97.31746275,87.31579319,84.07830008,79.12724834,6871.883458,6273.667251,12001.69827,17360.4605,17551.02991,14811.93645,10970.0299,10173.26701,10302.41907,272.7439129,116.6651235,301.7993827,330.912037,451.4722222,306.058642,247.0462963,354.6990741,238.7037037,110.1997809,116.6255479,84.30499155,64.22240447,58.74317938,57.42660299,79.20161143,75.05880554,49.14291706,212.4618359,263.707578,210.7477241,167.9552774,149.4733931,145.9469629,173.7792599,183.9129727,166.6378533,7.857881071,7.809222605,7.789980026,7.70451237,7.855091509,7.887323932,8.07378203,8.38541419,7.9841215,1.526870812,1.893712144,1.560428646,1.281134204,1.130934001,1.105880259,1.303220794,1.334576192,1.236363255,163.6162728,145.8992384,153.8679266,160.7450046,165.5757539,168.3174597,163.7317896,161.4804288,160.975298,6.493902688
NCGC00015014-11,0,4628.390797,5014.898559,6575.789341,6936.019683,6226.777014,5053.541063,5306.507966,4728.704749,3145.146692,8923.397106,11339.42585,16438.32248,18139.16996,15844.17967,12843.33274,11643.21041,11586.51728,10664.82261,330.031005,335.796572,607.618442,832.087336,832.6397,694.084506,540.943396,528.281094,510.983776,64.1285741,81.42962218,121.7134344,138.362494,119.8790041,97.31746275,87.31579319,84.07830008,79.12724834,6871.883458,6273.667251,12001.69827,17360.4605,17551.02991,14811.93645,10970.0299,10173.26701,10302.41907,272.7439129,116.6651235,301.7993827,330.912037,451.4722222,306.058642,247.0462963,354.6990741,238.7037037,110.1997809,116.6255479,84.30499155,64.22240447,58.74317938,57.42660299,79.20161143,75.05880554,49.14291706,212.4618359,263.707578,210.7477241,167.9552774,149.4733931,145.9469629,173.7792599,183.9129727,166.6378533,7.857881071,7.809222605,7.789980026,7.70451237,7.855091509,7.887323932,8.07378203,8.38541419,7.9841215,1.526870812,1.893712144,1.560428646,1.281134204,1.130934001,1.105880259,1.303220794,1.334576192,1.236363255,163.6162728,145.8992384,153.8679266,160.7450046,165.5757539,168.3174597,163.7317896,161.4804288,160.975298,6.493902688
NCGC00015036-03,0,1656.110347,2109.251961,3532.328937,3101.633715,1516.052226,327.027456,24.385536,0,0,5006.906846,7298.194797,12819.70316,14354.94524,8927.484311,3333.06601,746.0098663,0,0,199.820684,222.579092,458.187828,735.81462,774.621144,339.0336,161.243136,0,0,36.65741938,53.47390925,97.79754118,121.5349576,87.516958,35.1153411,10.67070972,0,0,4622.783708,4377.311076,9426.986122,16173.59228,19085.87288,8380.07629,4438.023649,0,0,53.39583333,58.625,109.8333333,174.375,152.75,75,24,0,0,59.14679811,70.3083987,56.06871329,30.40817368,13.65812816,6.813072,1.016064,0,0,178.8181016,243.2731599,203.4873517,140.7347573,80.42778659,69.43887522,31.08374443,0,0,7.136453,7.419303067,7.272822667,7.213868824,6.978568865,7.0632,6.718464,0,0,1.309193549,1.782463642,1.552341924,1.191519192,0.788441063,0.731569606,0.444612905,0,0,165.0994181,145.9103692,149.6347004,158.5646302,171.9448007,174.5849227,184.917652,0,0,1.906994048
NCGC00015036-11,0,1656.110347,2109.251961,3532.328937,3101.633715,1516.052226,327.027456,24.385536,0,0,5006.906846,7298.194797,12819.70316,14354.94524,8927.484311,3333.06601,746.0098663,0,0,199.820684,222.579092,458.187828,735.81462,774.621144,339.0336,161.243136,0,0,36.65741938,53.47390925,97.79754118,121.5349576,87.516958,35.1153411,10.67070972,0,0,4622.783708,4377.311076,9426.986122,16173.59228,19085.87288,8380.07629,4438.023649,0,0,53.39583333,58.625,109.8333333,174.375,152.75,75,24,0,0,59.14679811,70.3083987,56.06871329,30.40817368,13.65812816,6.813072,1.016064,0,0,178.8181016,243.2731599,203.4873517,140.7347573,80.42778659,69.43887522,31.08374443,0,0,7.136453,7.419303067,7.272822667,7.213868824,6.978568865,7.0632,6.718464,0,0,1.309193549,1.782463642,1.552341924,1.191519192,0.788441063,0.731569606,0.444612905,0,0,165.0994181,145.9103692,149.6347004,158.5646302,171.9448007,174.5849227,184.917652,0,0,1.906994048
NCGC00015038-03,0,5610.747976,5742.368214,8379.299911,8814.395916,8126.149735,7831.551645,7388.873342,6240.100661,5533.738886,11696.96329,14423.21008,20314.55324,22665.71267,21727.61181,20608.72164,19101.85582,17356.50125,15330.30799,426.010752,440.094304,701.736876,929.41612,968.396348,940.03122,861.317656,794.265772,683.784064,74.7773781,93.08110149,135.1362353,153.8812803,149.6845033,142.5499309,132.8523926,121.9222439,107.5274648,8724.622738,8353.534459,13717.66505,18902.54142,19873.66011,19343.19941,17657.84164,16433.99756,14252.39194,375.8055556,222.5555556,401.0833333,459.5277778,481.5,525.8333333,541.5833333,432.1388889,321.1388889,107.8989995,106.3401521,96.31379208,76.64692101,67.71791446,66.93633885,69.05489105,62.40100661,63.60619409,224.9416018,267.096483,233.500612,197.0931537,181.0634318,176.14292,178.5220171,173.5650125,176.2104367,8.192514462,8.149894519,8.065941103,8.081879304,8.069969567,8.034454872,8.04969772,7.94265772,7.859586943,1.438026502,1.723724102,1.553290061,1.338098089,1.24737086,1.218375478,1.241611145,1.219222439,1.235947872,167.7812065,154.6950826,157.6743109,164.3699254,165.6138343,165.3264907,165.0265574,164.3399756,163.820597,7.227029915
NCGC00015043-07,0,1294.333111,1102.36605,1286.75681,926.859808,716.008215,555.121602,80.659152,2.032128,0,2649.917034,3141.385769,3779.737306,3339.62127,2312.976784,1317.682704,477.1881863,62.16748886,0,127.533308,120.194696,193.232008,244.9728,186.05366,122.890104,59.600448,13.436928,0,17.65352414,21.56535845,28.45815625,26.80261818,18.13554714,9.911782303,3.761770054,0.88922581,0,2753.578927,2349.929875,4034.93097,5515.457737,4221.153609,2705.462863,1308.213541,369.835304,0,119.5277778,57.66666667,104.25,94.83333333,78,88.83333333,32,2,0,80.89581944,73.49107,51.4702724,28.964369,29.83367563,37.0081068,11.522736,1.016064,0,165.6198146,209.4257179,151.1894922,104.3631647,96.37403266,87.84551361,68.16974089,31.08374443,0,7.97083175,8.012979733,7.72928032,7.6554,7.752235833,8.1926736,8.514349714,6.718464,0,1.103345259,1.437690563,1.13832625,0.837581818,0.755647798,0.660785487,0.537395722,0.444612905,0,172.0986829,156.6619917,161.3972388,172.3580543,175.8814004,180.3641909,186.8876487,184.917652,0,7.470486111
NCGC00015045-09,0,1880.534171,1900.164222,2655.739514,2118.857505,2214.930899,1414.204641,1203.279978,363.070512,27.433728,4623.738341,5528.039831,7819.80201,9013.562099,8289.894465,6669.576656,4777.78455,2803.38177,839.2610996,218.161548,215.923472,401.792344,499.360244,623.062372,462.692396,423.79392,213.357888,181.398528,32.81064029,39.77651758,57.00097686,73.05915276,71.27307354,56.20079165,43.28077769,24.85670945,12.00454843,4925.01522,4251.252217,8825.982395,10406.72969,14988.82817,9994.113077,10577.98076,4422.864349,4992.776605,108.3055556,75.75,137.1388889,161.25,161.8333333,158.5,115.5,99,27,64.8460059,67.86300793,51.07191373,32.59780777,25.45897585,23.57007735,20.0546663,13.447056,1.016064,159.4392531,197.429994,150.3808079,138.6701861,95.28614328,111.1596109,79.62974249,103.8289545,31.08374443,7.522812,7.711552571,7.726775846,7.682465292,7.16163646,7.711539933,7.063232,7.902144,6.718464,1.131401389,1.420589914,1.096172632,1.123986966,0.81923073,0.936679861,0.721346295,0.920618869,0.444612905,169.828111,151.8304363,169.7304307,160.1035336,172.2853813,166.5685513,176.2996793,163.8097907,184.917652,3.73467433
NCGC00015053-05,0,3823.868208,3924.8427,5101.233562,5975.893822,5387.037644,4256.499737,3478.132374,3198.743837,2904.120388,10351.20462,12752.47248,17383.48563,19847.89787,19510.47237,17048.55592,14577.78569,13088.26684,11244.18704,373.086048,375.864456,656.543824,789.623296,871.414256,907.930844,791.06424,765.29678,589.825768,72.05644753,90.95829574,129.5889278,148.3488037,148.9773585,136.6841622,120.2987951,108.5934924,91.20428685,8026.894288,7135.959433,13575.44609,16427.38714,17818.51567,19452.63385,17601.29619,17486.20778,13296.01156,231.6666667,148.25,237.6666667,308.75,365,367.4166667,239.1666667,241.4166667,201.6666667,76.47736416,78.496854,57.31723103,55.84947497,46.8438056,35.17768378,31.90947132,30.17682865,35.41610229,207.0240925,255.0494497,195.3200632,185.4943727,169.6562815,140.8971564,133.7411531,123.4742154,137.1242321,7.46172096,7.51728912,7.376896899,7.379656972,7.57751527,7.503560694,7.257470092,7.219780943,7.192997171,1.441128951,1.819165915,1.456055368,1.386437418,1.295455292,1.129621175,1.103658671,1.02446691,1.112247401,160.5378858,142.7191887,152.5331021,153.5269826,154.9436145,160.765569,161.4797816,164.9642244,162.1464824,4.633333333
NCGC00015053-10,0,3823.868208,3924.8427,5101.233562,5975.893822,5387.037644,4256.499737,3478.132374,3198.743837,2904.120388,10351.20462,12752.47248,17383.48563,19847.89787,19510.47237,17048.55592,14577.78569,13088.26684,11244.18704,373.086048,375.864456,656.543824,789.623296,871.414256,907.930844,791.06424,765.29678,589.825768,72.05644753,90.95829574,129.5889278,148.3488037,148.9773585,136.6841622,120.2987951,108.5934924,91.20428685,8026.894288,7135.959433,13575.44609,16427.38714,17818.51567,19452.63385,17601.29619,17486.20778,13296.01156,231.6666667,148.25,237.6666667,308.75,365,367.4166667,239.1666667,241.4166667,201.6666667,76.47736416,78.496854,57.31723103,55.84947497,46.8438056,35.17768378,31.90947132,30.17682865,35.41610229,207.0240925,255.0494497,195.3200632,185.4943727,169.6562815,140.8971564,133.7411531,123.4742154,137.1242321,7.46172096,7.51728912,7.376896899,7.379656972,7.57751527,7.503560694,7.257470092,7.219780943,7.192997171,1.441128951,1.819165915,1.456055368,1.386437418,1.295455292,1.129621175,1.103658671,1.02446691,1.112247401,160.5378858,142.7191887,152.5331021,153.5269826,154.9436145,160.765569,161.4797816,164.9642244,162.1464824,4.633333333
NCGC00015054-06,0,2282.050567,2697.935093,3926.047248,4255.286485,3461.452923,2296.709236,1263.197382,524.744978,84.835296,6427.520491,8443.039514,12687.93727,13949.35366,12016.68402,9503.100767,6511.965104,3471.800298,1061.424631,212.488476,233.848676,407.004384,545.844868,522.770668,464.328368,376.86876,264.13076,123.32736,44.90028067,59.38507632,92.39741658,104.5448841,92.37959767,76.81472224,57.22686406,33.62462987,12.01662072,4659.653883,4498.848797,8170.022868,11615.12178,11242.59051,10243.9607,8599.803296,6338.312307,3137.747111,77.88888889,86.19444444,134.9444444,175.8055556,179.3333333,143.6666667,96,57,23,78.69139886,87.03016429,71.38267724,57.50387142,49.44932747,36.45570216,23.83391287,13.80907837,4.713072,221.6386376,272.3561134,230.6897685,188.5047791,171.6669146,150.8428693,122.8672661,91.36316573,58.96803508,7.327188828,7.543505677,7.400079709,7.376282,7.4681524,7.370291556,7.110731321,6.950809474,6.85152,1.54828554,1.915647623,1.679953029,1.412768704,1.319708538,1.219281305,1.079752152,0.884858681,0.66759004,160.6777201,145.1241548,148.5458703,156.9611052,160.6084359,162.6025509,162.2604395,166.7976923,174.3192839,2.685823755
NCGC00015054-12,0,2282.050567,2697.935093,3926.047248,4255.286485,3461.452923,2296.709236,1263.197382,524.744978,84.835296,6427.520491,8443.039514,12687.93727,13949.35366,12016.68402,9503.100767,6511.965104,3471.800298,1061.424631,212.488476,233.848676,407.004384,545.844868,522.770668,464.328368,376.86876,264.13076,123.32736,44.90028067,59.38507632,92.39741658,104.5448841,92.37959767,76.81472224,57.22686406,33.62462987,12.01662072,4659.653883,4498.848797,8170.022868,11615.12178,11242.59051,10243.9607,8599.803296,6338.312307,3137.747111,77.88888889,86.19444444,134.9444444,175.8055556,179.3333333,143.6666667,96,57,23,78.69139886,87.03016429,71.38267724,57.50387142,49.44932747,36.45570216,23.83391287,13.80907837,4.713072,221.6386376,272.3561134,230.6897685,188.5047791,171.6669146,150.8428693,122.8672661,91.36316573,58.96803508,7.327188828,7.543505677,7.400079709,7.376282,7.4681524,7.370291556,7.110731321,6.950809474,6.85152,1.54828554,1.915647623,1.679953029,1.412768704,1.319708538,1.219281305,1.079752152,0.884858681,0.66759004,160.6777201,145.1241548,148.5458703,156.9611052,160.6084359,162.6025509,162.2604395,166.7976923,174.3192839,2.685823755
NCGC00015060-06,0,4218.641482,4093.228331,6232.430082,6740.800749,6115.897744,3836.836937,4121.02949,3584.05649,1567.189518,6761.99633,8004.473282,11714.68205,11794.21619,10823.6078,8715.224796,8923.512138,7690.458244,3658.096661,221.752625,235.97792,374.028064,373.228978,395.802274,319.439348,370.615608,339.028056,283.877928,46.37879833,52.94983816,78.18506203,85.37382985,78.53861686,56.15735596,56.0540577,49.63888673,25.91944404,4392.485587,4417.141894,7299.777136,7040.900307,7641.796432,6231.547359,7393.041406,6859.087729,6213.615972,185.5589849,120.8271605,212.2901235,185.3858025,178.8703704,171.4259259,221.8333333,204.6666667,189,162.2554416,146.1867261,141.6461382,149.7955722,130.1254839,100.9693931,95.83789512,89.60141225,46.09380935,260.0767819,285.8740458,266.2427739,262.0936932,230.2895277,229.3480209,207.5235381,192.2614561,107.5910783,8.528947115,8.427782857,8.500637818,8.293977289,8.421324979,8.406298632,8.618967628,8.4757014,8.349350824,1.783799936,1.891065649,1.776933228,1.897196219,1.671034401,1.477825157,1.303582737,1.240972168,0.762336589,168.9417534,157.7550677,165.9040258,156.4644513,162.5914135,163.9880884,171.9311955,171.4771932,182.7534109,7.136884035
NCGC00015060-14,0,4218.641482,4093.228331,6232.430082,6740.800749,6115.897744,3836.836937,4121.02949,3584.05649,1567.189518,6761.99633,8004.473282,11714.68205,11794.21619,10823.6078,8715.224796,8923.512138,7690.458244,3658.096661,221.752625,235.97792,374.028064,373.228978,395.802274,319.439348,370.615608,339.028056,283.877928,46.37879833,52.94983816,78.18506203,85.37382985,78.53861686,56.15735596,56.0540577,49.63888673,25.91944404,4392.485587,4417.141894,7299.777136,7040.900307,7641.796432,6231.547359,7393.041406,6859.087729,6213.615972,185.5589849,120.8271605,212.2901235,185.3858025,178.8703704,171.4259259,221.8333333,204.6666667,189,162.2554416,146.1867261,141.6461382,149.7955722,130.1254839,100.9693931,95.83789512,89.60141225,46.09380935,260.0767819,285.8740458,266.2427739,262.0936932,230.2895277,229.3480209,207.5235381,192.2614561,107.5910783,8.528947115,8.427782857,8.500637818,8.293977289,8.421324979,8.406298632,8.618967628,8.4757014,8.349350824,1.783799936,1.891065649,1.776933228,1.897196219,1.671034401,1.477825157,1.303582737,1.240972168,0.762336589,168.9417534,157.7550677,165.9040258,156.4644513,162.5914135,163.9880884,171.9311955,171.4771932,182.7534109,7.136884035
NCGC00015060-18,0,4218.641482,4093.228331,6232.430082,6740.800749,6115.897744,3836.836937,4121.02949,3584.05649,1567.189518,6761.99633,8004.473282,11714.68205,11794.21619,10823.6078,8715.224796,8923.512138,7690.458244,3658.096661,221.752625,235.97792,374.028064,373.228978,395.802274,319.439348,370.615608,339.028056,283.877928,46.37879833,52.94983816,78.18506203,85.37382985,78.53861686,56.15735596,56.0540577,49.63888673,25.91944404,4392.485587,4417.141894,7299.777136,7040.900307,7641.796432,6231.547359,7393.041406,6859.087729,6213.615972,185.5589849,120.8271605,212.2901235,185.3858025,178.8703704,171.4259259,221.8333333,204.6666667,189,162.2554416,146.1867261,141.6461382,149.7955722,130.1254839,100.9693931,95.83789512,89.60141225,46.09380935,260.0767819,285.8740458,266.2427739,262.0936932,230.2895277,229.3480209,207.5235381,192.2614561,107.5910783,8.528947115,8.427782857,8.500637818,8.293977289,8.421324979,8.406298632,8.618967628,8.4757014,8.349350824,1.783799936,1.891065649,1.776933228,1.897196219,1.671034401,1.477825157,1.303582737,1.240972168,0.762336589,168.9417534,157.7550677,165.9040258,156.4644513,162.5914135,163.9880884,171.9311955,171.4771932,182.7534109,7.136884035
NCGC00015061-02,0,2914.17392,3027.062865,4267.237775,4229.389126,3784.299071,2609.681541,2209.808514,1685.529896,1127.809209,5595.7996,6837.640995,9573.773366,9657.510165,8491.166052,6919.076033,5933.216593,4458.079033,3185.010255,225.29056,234.59546,389.504276,433.299632,419.414124,341.998964,334.216648,271.15776,179.918044,35.18155395,42.62405506,61.27146753,63.04679119,56.88749514,48.10466569,42.58378382,32.12232467,22.51535716,4661.003192,4480.305146,7764.172699,8774.858711,8798.890388,7063.02529,7099.810815,5888.902753,3753.460007,174.3611111,112.8055556,190.3333333,224.0277778,217.6666667,154.4166667,162.4166667,123.4166667,87.08333333,107.9323674,108.109388,92.76603859,81.33440627,74.20194257,62.13527479,53.89776863,49.57440871,51.26405495,207.251837,244.2014641,208.125508,185.7213493,166.493452,164.7399055,144.7125998,131.1199716,144.7731934,8.344094815,8.378409286,8.467484261,8.332685231,8.223806353,8.142832476,8.151625561,7.975228235,8.178092909,1.303020517,1.522287681,1.331988424,1.212438292,1.115441081,1.145349183,1.038628874,0.944774255,1.023425325,172.6297479,160.0108981,168.786363,168.7472829,172.5272625,168.1672688,173.1661174,173.2030221,170.6118185,6.45781893
NCGC00015061-13,0,2914.17392,3027.062865,4267.237775,4229.389126,3784.299071,2609.681541,2209.808514,1685.529896,1127.809209,5595.7996,6837.640995,9573.773366,9657.510165,8491.166052,6919.076033,5933.216593,4458.079033,3185.010255,225.29056,234.59546,389.504276,433.299632,419.414124,341.998964,334.216648,271.15776,179.918044,35.18155395,42.62405506,61.27146753,63.04679119,56.88749514,48.10466569,42.58378382,32.12232467,22.51535716,4661.003192,4480.305146,7764.172699,8774.858711,8798.890388,7063.02529,7099.810815,5888.902753,3753.460007,174.3611111,112.8055556,190.3333333,224.0277778,217.6666667,154.4166667,162.4166667,123.4166667,87.08333333,107.9323674,108.109388,92.76603859,81.33440627,74.20194257,62.13527479,53.89776863,49.57440871,51.26405495,207.251837,244.2014641,208.125508,185.7213493,166.493452,164.7399055,144.7125998,131.1199716,144.7731934,8.344094815,8.378409286,8.467484261,8.332685231,8.223806353,8.142832476,8.151625561,7.975228235,8.178092909,1.303020517,1.522287681,1.331988424,1.212438292,1.115441081,1.145349183,1.038628874,0.944774255,1.023425325,172.6297479,160.0108981,168.786363,168.7472829,172.5272625,168.1672688,173.1661174,173.2030221,170.6118185,6.45781893
