,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit
2291,31,4,3,tertiary,0,924,0,0,cellular,5,jun,207,2,98,1,14,1
2292,41,10,3,primary,0,216,0,0,cellular,5,jun,577,3,-1,0,11,1
2293,30,10,3,tertiary,0,1159,0,0,telephone,5,jun,366,1,-1,0,11,1
2294,28,6,3,tertiary,0,3290,0,0,cellular,5,jun,201,2,-1,0,11,1
2295,31,10,3,secondary,0,582,1,0,cellular,5,jun,548,2,-1,0,11,1
2296,53,4,1,tertiary,0,380,0,1,cellular,5,jun,438,2,-1,0,11,1
2297,22,1,3,secondary,0,682,0,0,cellular,5,jun,126,2,91,1,14,1
2298,36,7,2,primary,0,92,1,0,cellular,5,jun,244,7,-1,0,11,1
2299,33,9,3,secondary,0,66,0,0,cellular,5,jun,157,2,-1,0,11,1
2300,31,9,3,tertiary,0,252,0,0,cellular,8,jun,107,3,-1,0,11,1
2301,49,0,2,tertiary,0,6574,0,0,cellular,8,jun,138,3,-1,0,11,1
2302,51,6,2,11,0,2094,0,0,cellular,8,jun,458,6,-1,0,11,1
2303,34,9,2,secondary,0,294,1,0,cellular,8,jun,301,3,-1,0,11,1
2304,35,1,2,primary,0,1177,0,0,cellular,8,jun,243,4,-1,0,11,1
2305,32,0,3,tertiary,0,8866,0,0,cellular,9,jun,234,2,83,2,14,1
2306,36,2,1,tertiary,0,3407,0,0,cellular,9,jun,993,4,85,4,14,1
2307,31,4,3,tertiary,0,5205,0,0,cellular,9,jun,529,2,-1,0,11,1
2308,25,9,3,tertiary,0,3630,0,0,telephone,9,jun,221,7,-1,0,11,1
2309,25,7,3,tertiary,0,12,0,0,cellular,12,jun,126,6,-1,0,11,1
2310,60,4,2,secondary,0,544,0,0,cellular,12,jun,95,7,357,2,12,1
2311,40,6,3,tertiary,0,10346,0,0,cellular,15,jun,491,2,207,1,13,1
2312,50,4,2,tertiary,0,1612,0,0,cellular,15,jun,532,2,98,2,13,1
2313,32,4,3,tertiary,0,718,1,0,cellular,15,jun,95,1,-1,0,11,1
2314,60,0,2,secondary,0,3547,0,0,telephone,15,jun,351,6,-1,0,11,1
2315,32,7,2,secondary,0,914,0,0,cellular,15,jun,372,1,-1,0,11,1
2316,52,2,2,secondary,0,1306,0,0,cellular,15,jun,288,1,-1,0,11,1
2317,59,9,2,secondary,0,259,0,0,cellular,15,jun,415,1,89,1,14,1
2318,56,5,2,secondary,0,-1206,1,0,cellular,15,jun,382,2,-1,0,11,1
2319,47,4,3,tertiary,0,372,0,0,cellular,15,jun,257,1,-1,0,11,1
2320,43,4,2,tertiary,0,3518,0,0,cellular,15,jun,181,2,-1,0,11,1
2321,25,7,3,secondary,0,505,0,0,cellular,15,jun,284,1,-1,0,11,1
2322,31,8,3,secondary,0,1776,0,0,cellular,15,jun,220,1,207,1,13,1
2323,27,4,3,tertiary,0,20585,0,0,cellular,15,jun,188,1,-1,0,11,1
2324,26,0,2,secondary,0,1595,0,0,cellular,15,jun,155,1,105,1,12,1
2325,37,0,3,tertiary,0,1000,1,0,cellular,15,jun,322,1,90,1,14,1
2326,27,0,3,tertiary,0,138,0,0,cellular,15,jun,89,2,-1,0,11,1
2327,49,4,2,tertiary,0,561,0,0,cellular,15,jun,173,1,-1,0,11,1
2328,26,4,3,tertiary,0,170,0,0,cellular,15,jun,129,1,-1,0,11,1
2329,28,4,3,tertiary,0,502,0,0,cellular,16,jun,136,2,-1,0,11,1
2330,33,1,2,secondary,0,379,1,1,cellular,16,jun,263,2,-1,0,11,1
2331,31,9,2,11,0,14533,0,0,cellular,16,jun,245,2,-1,0,11,1
2332,32,7,2,secondary,0,689,1,1,cellular,16,jun,162,3,-1,0,11,1
2333,30,9,3,secondary,0,2567,0,0,cellular,18,jun,813,4,-1,0,11,1
2334,34,4,2,tertiary,0,443,0,0,cellular,18,jun,235,3,-1,0,11,1
2335,58,5,2,primary,0,2074,0,0,cellular,18,jun,259,2,-1,0,11,1
2336,34,4,2,tertiary,0,2374,1,1,cellular,18,jun,270,2,314,2,12,1
2337,26,7,3,secondary,0,1347,0,0,telephone,18,jun,280,6,92,5,13,1
2338,49,4,3,tertiary,0,7443,0,0,telephone,19,jun,293,5,211,2,12,1
2339,57,4,2,tertiary,0,10583,0,0,cellular,22,jun,295,3,-1,0,11,1
2340,83,5,2,primary,0,425,0,0,telephone,22,jun,883,1,140,1,12,1
2341,61,4,2,tertiary,0,997,0,0,cellular,22,jun,269,1,104,1,14,1
2342,64,5,2,secondary,0,5966,1,0,cellular,22,jun,983,1,-1,0,11,1
2343,37,0,2,secondary,0,2061,1,1,cellular,22,jun,459,1,109,3,12,1
2344,68,5,2,secondary,0,0,0,0,cellular,22,jun,586,1,-1,0,11,1
2345,71,5,2,tertiary,0,2887,0,0,cellular,30,jun,128,1,-1,0,11,1
2346,54,4,2,tertiary,0,1464,0,0,cellular,30,jun,157,1,-1,0,11,1
2347,37,4,2,tertiary,0,1315,0,0,cellular,30,jun,224,1,-1,0,11,1
2348,22,8,3,11,0,466,0,0,cellular,30,jun,377,1,-1,0,11,1
2349,44,4,2,tertiary,0,2383,0,0,cellular,1,jul,571,2,-1,0,11,1
2350,37,2,2,tertiary,0,1649,0,1,cellular,1,jul,140,3,-1,0,11,1
2351,72,6,2,tertiary,0,132,0,0,cellular,1,jul,260,2,65,1,14,1
2352,69,5,1,primary,0,482,0,0,cellular,2,jul,260,2,-1,0,11,1
2353,41,1,2,secondary,0,203,0,0,cellular,2,jul,342,2,-1,0,11,1
2354,44,1,2,secondary,0,88,1,0,cellular,2,jul,275,1,-1,0,11,1
2355,32,7,3,secondary,0,2881,0,0,cellular,2,jul,356,1,-1,0,11,1
2356,79,5,2,secondary,0,668,0,0,telephone,2,jul,363,1,-1,0,11,1
2357,33,9,2,secondary,0,73,1,0,cellular,2,jul,218,1,-1,0,11,1
2358,45,4,2,tertiary,0,1309,0,0,cellular,2,jul,367,1,-1,0,11,1
2359,40,4,2,tertiary,0,2763,1,0,cellular,2,jul,566,1,395,2,14,1
2360,42,2,2,secondary,0,2959,1,0,telephone,2,jul,711,1,342,1,12,1
2361,30,9,3,secondary,0,930,0,0,cellular,2,jul,396,1,-1,0,11,1
2362,28,4,3,tertiary,0,12956,1,0,cellular,2,jul,940,1,399,3,14,1
2363,58,3,1,secondary,0,0,0,0,cellular,2,jul,478,2,-1,0,11,1
2364,39,0,1,secondary,0,19,1,0,cellular,2,jul,503,2,147,5,14,1
2365,31,1,2,secondary,0,625,1,0,cellular,2,jul,135,2,49,3,12,1
2366,45,0,2,11,0,5511,0,0,cellular,2,jul,272,1,-1,0,11,1
2367,56,1,2,primary,0,1137,0,0,telephone,2,jul,176,1,-1,0,11,1
2368,46,4,1,tertiary,0,1329,0,0,cellular,3,jul,247,2,-1,0,11,1
2369,56,5,2,secondary,0,1044,0,0,telephone,3,jul,353,2,-1,0,11,1
2370,27,7,3,secondary,0,302,0,0,cellular,3,jul,203,1,-1,0,11,1
2371,30,10,2,tertiary,0,330,0,0,cellular,3,jul,264,1,80,1,14,1
2372,26,6,3,tertiary,0,2857,0,0,cellular,3,jul,446,1,-1,0,11,1
2373,35,10,3,primary,0,68,0,0,cellular,3,jul,175,1,-1,0,11,1
2374,52,1,2,primary,0,1524,0,0,cellular,3,jul,1007,6,-1,0,11,1
2375,54,0,2,secondary,0,1633,0,0,cellular,3,jul,409,2,-1,0,11,1
2376,41,2,2,primary,0,0,0,0,cellular,3,jul,438,2,389,1,13,1
2377,24,4,3,tertiary,0,507,0,0,cellular,3,jul,257,1,-1,0,11,1
2378,28,1,3,secondary,0,643,0,0,cellular,3,jul,308,2,-1,0,11,1
2379,62,4,2,tertiary,0,2785,0,0,cellular,6,jul,270,3,-1,0,11,1
2380,52,9,2,secondary,0,137,0,0,cellular,6,jul,227,2,-1,0,11,1
2381,23,7,3,secondary,0,870,0,0,cellular,6,jul,316,4,-1,0,11,1
2382,82,5,2,primary,0,8603,0,0,cellular,7,jul,429,1,-1,0,11,1
2383,63,5,2,secondary,0,18016,0,0,cellular,7,jul,371,1,-1,0,11,1
2384,32,0,2,secondary,0,51,1,1,cellular,7,jul,297,1,-1,0,11,1
2385,31,4,2,tertiary,0,1032,0,0,cellular,7,jul,284,1,-1,0,11,1
2386,37,7,2,secondary,0,981,0,0,cellular,7,jul,682,2,386,1,14,1
2387,40,9,3,tertiary,0,431,0,0,cellular,7,jul,180,2,-1,0,11,1
2388,66,5,2,secondary,0,203,0,0,cellular,7,jul,376,1,-1,0,11,1
2389,37,4,2,tertiary,0,3737,0,0,cellular,7,jul,224,1,-1,0,11,1
2390,38,10,2,primary,0,7005,1,0,cellular,7,jul,370,1,412,1,12,1
2391,27,8,3,secondary,0,111,0,0,cellular,7,jul,495,2,-1,0,11,1
2392,58,5,2,primary,0,565,0,0,telephone,7,jul,876,1,-1,0,11,1
2393,49,3,2,primary,0,889,0,0,telephone,7,jul,388,1,-1,0,11,1
2394,31,4,3,secondary,0,202,1,0,cellular,8,jul,167,1,62,1,12,1
2395,31,4,3,tertiary,0,307,0,0,cellular,8,jul,361,1,229,2,12,1
2396,38,8,2,11,0,0,0,0,cellular,8,jul,341,1,385,1,12,1
2397,79,5,2,primary,0,429,0,0,telephone,8,jul,1006,2,-1,0,11,1
2398,71,5,2,tertiary,0,4388,0,0,cellular,8,jul,896,2,-1,0,11,1
2399,52,9,2,tertiary,0,2557,0,0,cellular,8,jul,340,1,156,1,13,1
2400,55,4,2,11,0,3122,0,0,cellular,8,jul,349,1,-1,0,11,1
2401,46,1,2,secondary,0,922,1,0,telephone,8,jul,576,1,-1,0,11,1
2402,28,4,3,tertiary,0,3796,0,0,cellular,8,jul,315,2,-1,0,11,1
2403,22,8,3,secondary,0,185,0,0,cellular,8,jul,153,1,-1,0,11,1
2404,49,4,3,tertiary,0,151,1,0,cellular,8,jul,97,3,-1,0,11,1
2405,20,8,3,11,0,829,0,0,cellular,9,jul,253,2,-1,0,11,1
2406,19,8,3,primary,0,103,0,0,cellular,10,jul,104,2,-1,0,11,1
2407,34,1,3,primary,0,79,0,0,telephone,10,jul,336,4,-1,0,11,1
2408,73,4,2,tertiary,0,1609,0,0,cellular,14,jul,169,2,-1,0,11,1
2409,27,4,3,tertiary,0,2489,0,0,cellular,15,jul,323,2,163,2,13,1
2410,59,1,1,primary,0,989,0,0,cellular,20,jul,125,2,-1,0,11,1
2411,25,8,3,tertiary,0,58,0,0,cellular,24,jul,139,5,-1,0,11,1
2412,44,2,3,11,0,323,0,0,cellular,28,jul,332,2,181,2,12,1
2413,28,4,3,tertiary,0,5474,0,0,cellular,28,jul,486,5,-1,0,11,1
2414,25,4,3,tertiary,0,219,0,0,cellular,4,aug,576,1,96,1,14,1
2415,28,4,2,tertiary,0,1240,0,0,cellular,4,aug,849,1,-1,0,11,1
2416,52,0,2,secondary,0,1228,1,1,cellular,4,aug,218,1,-1,0,11,1
2417,57,4,2,tertiary,0,1660,0,0,cellular,4,aug,642,1,-1,0,11,1
2418,49,4,1,tertiary,0,914,0,0,cellular,4,aug,185,1,-1,0,11,1
2419,33,9,2,tertiary,0,1699,0,0,cellular,4,aug,600,1,-1,0,11,1
2420,47,9,2,secondary,0,1167,1,0,cellular,4,aug,505,1,96,6,14,1
2421,68,5,2,secondary,0,19317,1,0,cellular,4,aug,249,1,-1,0,11,1
2422,40,9,3,tertiary,0,1646,1,0,cellular,4,aug,173,1,92,5,14,1
2423,46,4,2,tertiary,0,242,0,0,cellular,4,aug,120,2,96,1,14,1
2424,29,9,3,secondary,0,382,0,0,cellular,5,aug,409,4,-1,0,11,1
2425,55,4,1,tertiary,0,2383,0,0,cellular,5,aug,1019,2,63,2,14,1
2426,30,6,2,tertiary,0,2666,0,0,cellular,5,aug,475,2,93,4,14,1
2427,49,0,1,secondary,0,1718,0,1,cellular,5,aug,211,1,-1,0,11,1
2428,48,4,2,tertiary,0,1147,0,0,cellular,5,aug,389,1,64,2,14,1
2429,21,8,3,secondary,0,216,0,0,cellular,5,aug,414,1,-1,0,11,1
2430,45,0,2,secondary,0,153,0,0,cellular,5,aug,277,1,-1,0,11,1
2431,43,4,2,tertiary,0,1791,0,0,cellular,5,aug,254,1,-1,0,11,1
2432,47,4,3,tertiary,0,86,0,0,cellular,5,aug,253,1,97,4,14,1
2433,27,4,3,tertiary,0,6791,0,0,cellular,5,aug,179,2,69,26,13,1
2434,20,8,2,11,0,292,0,0,cellular,5,aug,385,2,93,1,12,1
2435,37,10,3,tertiary,0,1291,0,0,cellular,5,aug,150,1,97,2,14,1
2436,61,4,2,tertiary,0,175,0,0,telephone,5,aug,270,2,-1,0,11,1
2437,57,7,3,secondary,0,0,0,0,cellular,6,aug,355,1,-1,0,11,1
2438,40,4,2,tertiary,0,0,0,0,cellular,6,aug,131,2,98,6,14,1
2439,53,0,1,secondary,0,0,1,1,cellular,6,aug,1452,1,98,2,12,1
2440,65,11,2,11,0,4717,0,0,telephone,6,aug,256,1,-1,0,11,1
2441,67,5,2,tertiary,0,701,0,0,cellular,6,aug,254,2,-1,0,11,1
2442,66,5,2,tertiary,0,3,0,0,cellular,6,aug,550,1,-1,0,11,1
2443,67,4,2,tertiary,0,405,0,0,cellular,7,aug,345,2,-1,0,11,1
2444,57,5,2,secondary,0,168,0,0,cellular,7,aug,342,1,-1,0,11,1
2445,38,0,2,tertiary,0,4297,0,0,cellular,7,aug,206,2,-1,0,11,1
2446,56,4,1,tertiary,0,10532,0,0,cellular,7,aug,324,1,-1,0,11,1
2447,46,4,2,tertiary,0,4693,0,1,cellular,7,aug,79,1,394,2,12,1
2448,69,9,2,secondary,0,9064,0,0,cellular,7,aug,714,1,-1,0,11,1
2449,32,7,3,secondary,0,6983,0,0,cellular,7,aug,255,1,-1,0,11,1
2450,72,5,2,tertiary,0,2,0,0,cellular,7,aug,147,2,-1,0,11,1
2451,41,0,2,tertiary,0,1536,0,0,cellular,7,aug,273,1,95,2,12,1
2452,72,5,2,primary,0,1612,0,0,cellular,7,aug,530,2,-1,0,11,1
2453,33,10,2,secondary,0,1211,0,0,cellular,7,aug,456,1,-1,0,11,1
2454,37,0,2,secondary,0,96,0,0,cellular,7,aug,155,1,99,2,14,1
2455,34,4,2,tertiary,0,0,1,0,cellular,7,aug,262,1,99,2,14,1
2456,44,0,3,secondary,0,1534,0,0,cellular,7,aug,166,1,99,2,13,1
2457,42,7,3,secondary,0,3403,1,0,cellular,7,aug,215,1,99,1,12,1
2458,58,10,2,secondary,0,687,1,0,cellular,7,aug,221,1,99,2,14,1
2459,34,9,2,tertiary,0,7050,0,0,cellular,7,aug,130,1,-1,0,11,1
2460,55,2,1,secondary,0,538,1,0,cellular,7,aug,353,2,-1,0,11,1
2461,71,5,2,primary,0,2600,0,0,cellular,7,aug,212,1,-1,0,11,1
2462,23,8,3,secondary,0,0,0,0,cellular,7,aug,217,1,99,7,14,1
2463,60,4,3,tertiary,0,1034,1,0,cellular,7,aug,231,3,-1,0,11,1
2464,18,8,3,11,0,108,0,0,cellular,10,aug,167,1,-1,0,11,1
2465,54,9,2,secondary,0,10185,0,0,cellular,10,aug,559,1,70,2,13,1
2466,59,5,1,tertiary,0,3444,0,0,cellular,10,aug,252,1,185,2,14,1
2467,32,6,3,tertiary,0,1815,0,0,telephone,10,aug,235,1,102,2,12,1
2468,61,6,1,tertiary,0,52587,0,0,cellular,10,aug,290,1,-1,0,11,1
2469,31,4,2,tertiary,0,10884,0,0,cellular,10,aug,294,3,98,2,14,1
2470,42,1,2,primary,0,201,1,0,cellular,11,aug,265,1,103,3,14,1
2471,42,10,2,11,0,190,0,0,cellular,11,aug,704,2,-1,0,11,1
2472,42,7,3,tertiary,0,94,1,0,cellular,11,aug,176,2,90,4,12,1
2473,70,3,1,primary,0,1311,0,0,cellular,11,aug,651,1,-1,0,11,1
2474,57,9,2,secondary,0,589,1,0,cellular,11,aug,167,1,190,5,12,1
2475,60,5,2,secondary,0,1853,0,0,cellular,11,aug,408,1,-1,0,11,1
2476,53,1,1,primary,0,4401,0,0,telephone,11,aug,254,1,-1,0,11,1
2477,48,10,1,secondary,0,201,0,0,cellular,11,aug,140,1,-1,0,11,1
2478,30,4,3,tertiary,0,533,0,0,cellular,11,aug,229,2,99,4,14,1
2479,39,4,3,tertiary,0,3840,1,0,cellular,11,aug,315,2,-1,0,11,1
2480,42,9,2,secondary,0,994,1,0,cellular,11,aug,149,1,78,5,12,1
2481,26,0,3,secondary,0,96,0,0,cellular,11,aug,349,1,70,3,12,1
2482,46,4,2,tertiary,0,1600,1,1,cellular,11,aug,1244,1,-1,0,11,1
2483,40,0,3,secondary,0,100,1,0,cellular,11,aug,221,1,461,1,14,1
2484,39,0,2,secondary,0,260,1,0,cellular,11,aug,175,2,116,2,12,1
2485,58,6,2,primary,0,1013,1,0,cellular,11,aug,206,1,461,1,12,1
2486,42,1,2,secondary,0,413,1,0,cellular,11,aug,589,2,-1,0,11,1
2487,31,7,3,secondary,0,181,0,0,cellular,12,aug,182,1,104,1,14,1
2488,21,8,3,secondary,0,123,0,0,telephone,12,aug,449,1,-1,0,11,1
2489,35,6,3,tertiary,0,353,0,0,cellular,12,aug,582,1,-1,0,11,1
2490,50,9,1,11,0,2794,0,0,cellular,12,aug,1336,2,-1,0,11,1
2491,36,4,3,tertiary,0,3850,1,0,cellular,12,aug,239,2,100,4,12,1
2492,75,5,2,primary,0,2970,0,0,cellular,12,aug,641,1,-1,0,11,1
2493,20,8,3,primary,0,6991,0,0,cellular,12,aug,178,2,-1,0,11,1
2494,57,0,3,secondary,0,2223,0,0,cellular,12,aug,1064,1,-1,0,11,1
2495,41,4,2,tertiary,0,27696,0,0,cellular,12,aug,147,2,104,1,12,1
2496,59,9,2,secondary,0,116,0,0,cellular,12,aug,398,4,422,3,12,1
2497,36,4,2,tertiary,0,2987,1,0,cellular,12,aug,307,1,-1,0,11,1
2498,18,8,3,primary,0,608,0,0,cellular,12,aug,267,1,-1,0,11,1
2499,34,4,3,tertiary,0,48,1,0,cellular,12,aug,810,3,93,6,12,1
2500,55,4,2,primary,0,113,0,0,cellular,12,aug,306,1,457,3,12,1
2501,33,1,3,secondary,0,498,0,0,cellular,12,aug,338,2,104,1,14,1
2502,43,9,2,tertiary,0,2643,0,0,cellular,12,aug,188,3,100,5,14,1
2503,34,7,2,secondary,0,1337,0,0,cellular,12,aug,255,2,104,1,14,1
2504,35,7,2,11,0,618,0,0,cellular,12,aug,293,1,104,1,14,1
2505,43,9,3,secondary,0,451,0,0,cellular,12,aug,289,2,-1,0,11,1
2506,74,5,2,primary,0,0,0,0,telephone,13,aug,562,2,-1,0,11,1
2507,45,10,1,primary,1,11,0,0,cellular,13,aug,489,5,-1,0,11,1
2508,38,1,2,secondary,0,1165,1,0,cellular,13,aug,784,3,94,10,12,1
2509,32,4,3,tertiary,0,2465,0,0,cellular,13,aug,414,1,-1,0,11,1
2510,29,0,3,tertiary,0,41,1,0,cellular,13,aug,148,2,-1,0,11,1
2511,31,0,2,secondary,0,35,0,0,cellular,13,aug,315,2,105,1,14,1
2512,50,7,2,secondary,0,3169,0,0,cellular,13,aug,399,1,430,1,12,1
2513,44,9,1,secondary,0,14,0,0,cellular,13,aug,234,1,-1,0,11,1
2514,23,8,3,secondary,0,431,0,0,cellular,13,aug,496,2,-1,0,11,1
2515,56,4,2,tertiary,0,616,0,0,cellular,13,aug,293,2,105,2,14,1
2516,76,5,2,primary,0,3324,0,0,cellular,13,aug,227,2,192,1,12,1
2517,28,9,3,secondary,0,113,0,0,cellular,13,aug,204,3,105,1,12,1
2518,34,4,3,tertiary,0,13014,0,0,cellular,13,aug,738,1,-1,0,11,1
2519,56,5,2,primary,0,9367,0,0,cellular,13,aug,320,2,101,2,14,1
2520,45,4,3,tertiary,0,2067,1,0,cellular,13,aug,393,2,462,1,14,1
2521,36,9,3,secondary,0,376,0,0,cellular,13,aug,479,1,-1,0,11,1
2522,57,5,3,tertiary,0,842,0,0,cellular,13,aug,284,3,-1,0,11,1
2523,49,9,2,tertiary,0,1235,0,0,cellular,13,aug,354,3,-1,0,11,1
2524,49,4,2,tertiary,0,1,0,0,telephone,13,aug,640,2,101,4,14,1
2525,37,4,2,tertiary,0,1276,0,0,cellular,14,aug,156,2,-1,0,11,1
2526,46,10,3,tertiary,0,44,0,0,cellular,14,aug,225,1,-1,0,11,1
2527,26,0,3,secondary,0,255,0,0,cellular,14,aug,209,2,106,2,14,1
2528,47,10,2,secondary,0,926,0,0,cellular,14,aug,436,1,403,5,14,1
2529,36,4,2,primary,0,1506,0,0,cellular,14,aug,326,3,-1,0,11,1
2530,37,8,3,11,0,444,0,0,cellular,14,aug,137,1,102,5,14,1
2531,62,4,2,tertiary,0,557,0,0,cellular,14,aug,185,1,-1,0,11,1
2532,26,1,3,secondary,0,535,0,0,cellular,14,aug,125,1,-1,0,11,1
2533,45,4,2,tertiary,0,2671,0,0,cellular,14,aug,94,4,-1,0,11,1
2534,63,9,2,secondary,0,896,1,0,cellular,14,aug,276,2,-1,0,11,1
2535,25,4,3,tertiary,0,528,0,0,cellular,14,aug,201,1,-1,0,11,1
2536,60,5,2,11,0,209,0,0,cellular,14,aug,391,3,106,1,12,1
2537,44,4,2,tertiary,0,226,1,0,cellular,14,aug,190,3,270,3,12,1
2538,33,10,3,tertiary,0,1974,0,0,cellular,14,aug,498,2,191,1,12,1
2539,39,2,2,tertiary,0,942,1,0,cellular,14,aug,880,3,267,1,13,1
2540,46,1,2,11,0,336,1,0,cellular,14,aug,260,3,457,1,13,1
2541,42,0,2,primary,0,-306,1,0,cellular,17,aug,308,1,459,1,14,1
2542,56,4,2,11,0,4623,0,0,cellular,17,aug,348,1,-1,0,11,1
2543,82,5,2,secondary,0,276,0,0,telephone,17,aug,199,1,-1,0,11,1
2544,77,5,2,tertiary,0,0,0,0,cellular,17,aug,286,1,-1,0,11,1
2545,36,7,3,tertiary,0,1189,0,0,cellular,17,aug,220,1,-1,0,11,1
2546,35,4,3,tertiary,0,431,0,0,cellular,17,aug,343,2,397,1,12,1
2547,50,9,2,secondary,0,2218,1,0,cellular,17,aug,711,1,-1,0,11,1
2548,62,5,2,secondary,0,1495,0,0,cellular,17,aug,606,1,196,1,14,1
2549,26,4,3,tertiary,0,828,1,0,cellular,17,aug,156,1,199,1,12,1
2550,55,4,2,tertiary,0,12972,0,0,telephone,18,aug,205,1,-1,0,11,1
2551,22,8,3,secondary,0,948,0,0,telephone,18,aug,215,1,197,2,12,1
2552,30,8,3,secondary,0,48,0,0,cellular,18,aug,161,1,173,1,12,1
2553,34,3,2,tertiary,0,0,0,0,cellular,18,aug,148,1,84,2,12,1
2554,31,4,2,tertiary,0,537,1,0,cellular,18,aug,216,1,-1,0,11,1
2555,55,9,2,secondary,0,1938,0,1,cellular,18,aug,193,1,386,3,14,1
2556,49,9,3,secondary,0,9131,1,0,cellular,18,aug,532,1,461,5,12,1
2557,67,5,1,tertiary,0,443,0,0,cellular,18,aug,441,1,-1,0,11,1
2558,43,0,2,secondary,0,132,0,0,cellular,19,aug,574,1,84,3,14,1
2559,25,9,3,tertiary,0,3411,0,0,cellular,19,aug,225,2,-1,0,11,1
2560,59,5,1,secondary,0,1,0,0,cellular,19,aug,335,1,-1,0,11,1
2561,44,0,2,secondary,0,10905,0,0,cellular,19,aug,240,2,271,1,13,1
2562,42,4,2,tertiary,0,976,0,0,cellular,19,aug,164,1,-1,0,11,1
2563,29,4,3,tertiary,0,2531,0,0,cellular,19,aug,634,1,-1,0,11,1
2564,32,4,2,tertiary,0,1270,0,0,cellular,19,aug,232,3,-1,0,11,1
2565,30,4,3,tertiary,0,5359,0,0,cellular,19,aug,145,1,84,2,14,1
2566,38,9,2,secondary,0,10596,0,0,cellular,19,aug,195,1,197,4,13,1
2567,22,8,3,tertiary,0,691,0,0,cellular,19,aug,338,1,-1,0,11,1
2568,25,2,3,tertiary,0,347,0,0,cellular,20,aug,267,1,-1,0,11,1
2569,34,6,3,tertiary,0,9962,0,0,cellular,20,aug,474,1,-1,0,11,1
2570,27,9,3,tertiary,0,11862,0,0,cellular,20,aug,217,1,87,6,12,1
2571,35,4,3,tertiary,0,1756,0,0,cellular,20,aug,195,1,-1,0,11,1
2572,45,3,2,secondary,0,4068,0,0,cellular,20,aug,184,1,-1,0,11,1
2573,42,4,2,primary,0,5310,1,0,cellular,20,aug,273,1,90,3,14,1
2574,20,8,3,secondary,0,215,0,0,cellular,21,aug,228,4,183,1,13,1
2575,60,0,2,secondary,0,106,0,0,cellular,21,aug,216,3,91,1,14,1
2576,47,4,2,tertiary,0,0,0,1,cellular,21,aug,374,1,-1,0,11,1
2577,25,8,3,secondary,0,469,0,0,cellular,21,aug,273,1,86,1,13,1
2578,65,5,2,secondary,0,2326,0,1,cellular,21,aug,276,1,-1,0,11,1
2579,50,9,2,secondary,0,3370,0,0,cellular,21,aug,531,2,80,2,14,1
2580,22,8,3,secondary,0,144,0,0,cellular,21,aug,116,1,-1,0,11,1
2581,43,0,3,secondary,0,733,1,0,cellular,21,aug,126,1,88,4,14,1
2582,53,5,1,tertiary,0,-309,1,0,cellular,21,aug,343,2,428,2,14,1
2583,71,5,1,secondary,0,5584,0,0,cellular,21,aug,534,3,-1,0,11,1
2584,28,1,2,secondary,0,61,1,0,cellular,21,aug,744,1,109,3,14,1
2585,59,10,2,secondary,0,1047,0,0,cellular,21,aug,438,1,184,3,14,1
2586,29,4,3,tertiary,0,265,0,0,cellular,24,aug,130,2,94,1,14,1
2587,51,9,2,secondary,0,117,0,0,cellular,24,aug,467,2,88,4,13,1
2588,48,3,2,tertiary,0,5473,0,0,cellular,24,aug,232,2,-1,0,11,1
2589,37,1,2,primary,0,106,1,0,cellular,25,aug,511,1,392,13,12,1
2590,37,9,2,tertiary,0,127,1,0,cellular,25,aug,192,1,193,1,14,1
2591,64,5,2,tertiary,0,380,0,0,cellular,25,aug,479,1,-1,0,11,1
2592,69,5,2,secondary,0,0,0,0,cellular,25,aug,412,2,-1,0,11,1
2593,36,4,2,tertiary,0,255,0,0,cellular,25,aug,242,6,95,4,14,1
2594,43,7,2,secondary,0,2145,0,0,cellular,25,aug,291,2,95,4,14,1
2595,63,3,2,primary,0,91,0,0,telephone,26,aug,128,3,-1,0,11,1
2596,70,5,2,secondary,0,1853,0,0,telephone,26,aug,314,1,-1,0,11,1
2597,60,9,3,primary,0,11262,0,0,cellular,26,aug,323,1,-1,0,11,1
2598,86,5,1,primary,0,0,0,0,telephone,26,aug,189,1,-1,0,11,1
2599,72,5,2,secondary,0,1129,0,0,cellular,26,aug,186,1,-1,0,11,1
2600,60,5,2,tertiary,0,108,0,0,cellular,26,aug,624,1,-1,0,11,1
2601,43,4,3,tertiary,0,1696,1,0,cellular,26,aug,257,1,474,3,12,1
2602,57,4,1,11,0,854,0,0,cellular,27,aug,700,4,92,1,12,1
2603,28,4,3,tertiary,0,223,1,0,telephone,27,aug,157,2,119,1,13,1
2604,36,1,3,secondary,0,40,1,0,cellular,27,aug,259,3,475,4,14,1
2605,66,5,2,secondary,0,2048,0,0,cellular,27,aug,212,1,-1,0,11,1
2606,33,9,3,tertiary,0,3689,0,0,cellular,27,aug,445,3,-1,0,11,1
2607,36,9,3,secondary,0,539,1,0,cellular,27,aug,398,2,477,1,12,1
2608,29,9,3,secondary,0,590,0,0,cellular,27,aug,81,1,94,1,14,1
2609,62,10,2,secondary,0,780,0,0,cellular,28,aug,162,2,-1,0,11,1
2610,34,1,2,secondary,0,1464,1,0,cellular,28,aug,207,3,130,5,13,1
2611,29,10,3,tertiary,0,1311,0,0,cellular,28,aug,622,1,-1,0,11,1
2612,30,4,2,tertiary,0,7,1,0,cellular,28,aug,173,1,164,4,13,1
